Product_id,WTO_2011_id,HS1992_4,HS2007_4digit,HS2012_4digit,HS2002_6digit,HS2007_6digit,HS2012_6digit,HS1992_6digit,WTO_Code_Description_2010,WTO_Code_Description_2011,APEC_Code_Description,OECD_Code_Description,WTO_List_Identifier,WTO_Sample_Core_List,WTO_Reference_Universe_List,APEC_List_Identifier,OECD_List_Iidentifier,OECD2_List_identifier,WTO_Ex_Out,APEC_Ex_Out,WTO_Environmental_Benefit_Description,APEC_Environmental_Benefit_Description,WTO_1_Air_Pollution_Control,WTO_1_Renewable_Energy,WTO_1_Waste_Management_and_Water_Treatment,WTO_1_Environmental Technologies,WTO_1_Carbon_Capture_and_Storage,WTO_Others,WTO_2_Clean Up or Remediation of Soil and Water,WTO_2_Management of Solid and Hazardous Waste and Recycling Systems,"WTO_2_Waste Management, Recycling and Remediation",WTO_2_Waste Water Management and Potable Water Treatment,WTO_2_Gas Flairing Emission Reduction,WTO_2_Efficient Consumption of Energy Technologies,WTO_2_Cleaner or More Resource Efficient Technologies and Products,WTO_2_Energy Efficiency,"WTO_2_Environmental Monitoring, Analysis and Assessment Equipment",WTO_2_Heat and Energy Management,WTO_2_Natural Risk Management,WTO_2_Noise and Vibration Abatement,WTO_2_Environmnetally Preferable Products based on End-Use or Disposal Characteristics,WTO_2_Natural Resource Protection,WTO_2_Resources and Pollution Management,WTO_2_Others,WTO_2_Renewable Energy,WTO_2_Renewable Products and Energy Source,OECD_A: Pollution Management,OECD_A1 Air pollution control,OECD_A2 Wastewater management,OECD_A3 Solid waste management,OECD_A4 Remediation and cleanup,OECD_A5 Noise and vibration abatement,"OECD_A6 Environmental monitoring, analysis and assessment ",OECD_B: Cleaner Technologies and products,OECD_B2: Cleaner/resource efficient products ,OECD_C: Resources management group,OECD_C2: Water supply,OECD_C4: Renewable energy plant,OECD_C5: Heat/energy savings and management,OECD2: Air pollution control,OECD2: Cleaner or more resource efficient technologies and products,OECD2: Environmentally preferable products,OECD2: Heat and energy managemetn,"OECD2: Environmental monitoring, analysis and assessment equipment",OECD2: Natural Resources Protection,OECD2: Noise and vibration abatement,OECD2: Renewable Energy Plant,OECD2: Management of solid and hazardous waste and recycling systems,OECD2: Clean up or remediation of soil and water,OECD2: Waste water management and potable water treatment
32,30,2914,2914,2914,291422,291422,291422,291422,"Cyclohexanone, Methylcyclohexanones","- Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function: Cyclohexanone & methylcyclohexanones",NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,31,2914,2914,2914,291423,291423,291423,291423,"Ionones, Methylionones","- Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function: Ionones & methylionones",NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,32,2914,2914,2914,291429,291429,291429,291429,"Other Cyclanic, Cyclenic, Cycloterpenic Ketones",- Cyclanic/cyclenic/cycloterpenic ketones without other oxygen function: Other,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,NA,2914,2914,2914,291431,291431,291431,291430,3.aromatic Ketones Without Other Oxygen Function,NA,NA,NA,1,0,0,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,33,2914,2914,2914,291431,291431,291431,291430,NA,- Aromatic ketones without other oxygen function: Phenylacetone (phenylpropan-2-one),NA,NA,2,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,NA,2914,2914,2914,291440,291440,291440,291441,4-hydroxy-4-methylpentan-2-one (Diacetone Alcohol),NA,NA,NA,1,0,0,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,34,2914,2914,2914,291440,291440,291440,291449,NA,- Ketone-alcohols & ketone-aldehydes,NA,NA,2,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,NA,2914,2914,2914,291440,291440,291440,291449,"Other Ketone-alcohols, Ketone-aldehydes",NA,NA,NA,1,0,0,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,35,2914,2914,2914,291450,291450,291450,291450,"Ketone-phenols, Ketones With Other Oxygen Function",- Ketone-phenols and ketones with other oxygen function,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,36,2914,2914,2914,291461,291461,291461,291461,Anthroquinone,- Quinones : Anthraquinone,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,37,2914,2914,2914,291469,291469,291469,291469,Other Quinones,- Quinones: Other,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,38,2914,2914,2914,291470,291470,291470,291470,"Halogenated, Sulfonated, Nitrated Derivatives of Ketones and Quinones","- Halogenated, sulphonated, nitrated or nitrosated derivatives",NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient consumption of energy technologies,  Gas flaring emission reduction technologies",NA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,NA,3209,3209,3209,320910,320910,320910,320910,NA,NA,NA,"Paints and varnishes, in aqueous medium, acrylic or vinyl",0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,NA,3209,3209,3209,320990,320990,320990,320990,NA,NA,NA,"Other paints and varnishes, in aqueous medium",0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,NA,3802,3802,3802,380210,380210,380210,380210,NA,NA,NA,Activated carbon,0,0,0,0,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
473,NA,3815,3815,3815,381511,381511,381511,381511,NA,NA,NA,Catalysts,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,39,3823,3824,3824,382490,382471,382471,382390,NA,- Other ,NA,NA,2,0,1,0,0,0,NA,NA,"Waste Management and Water Treatment, WWM, Renewable Energy, Renewable Products and Energy Source",NA,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,40,3902,3902,3902,390210,390210,390210,390210,Polypropylene,- Polypropylene,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,41,3902,3902,3902,390220,390220,390220,390220,Polyisobutylene,- Polyisobutylene,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,42,3902,3902,3902,390230,390230,390230,390230,Propylene Copolymers,- Propylene copolymers,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,43,3902,3902,3902,390290,390290,390290,390290,Other Polymers of Propylene or Other Olefins,- Other,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,44,3907,3907,3907,390799,390770,390770,390799,NA,- Other polyesters: Other,NA,NA,2,0,1,0,0,0,NA,NA,"Renewable Energy, Renewable Products and Energy Source",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,45,3909,3909,3909,390910,390910,390910,390910,"Urea Resins, Thiourea Resins",- Urea resins; thiourea resins,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,46,3909,3909,3909,390920,390920,390920,390920,Melamine Resins,- Melamine resins,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,47,3909,3909,3909,390930,390930,390930,390930,Other Amino-resins,- Other amino-resins,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,48,3909,3909,3909,390940,390940,390940,390940,Phenolic Resins,- Phenolic resins,NA,NA,3,0,1,0,0,1,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,49,3909,3909,3909,390950,390950,390950,390950,Polyurethanes,- Polyurethanes,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,50,3911,3911,3911,391110,391110,391110,391110,"Petroleum Resins, Coumarone, Indene, Coumarone-indene Resins,Polyterpenes","- Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,51,3911,3911,3911,391190,391190,391190,391190,"Polysulfides, Polysulfones, Furan Resin, Resols, Other Prepolymers",- Other,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,52,3912,3912,3912,391211,391211,391211,391211,Cellulose Acetates (Non-plasticised),- Cellulose acetates; non-plasticised,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,53,3912,3912,3912,391212,391212,391212,391212,Cellulose Acetates (Plasticised),"- Cellulose acetates, plasticised",NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,54,3912,3912,3912,391220,391220,391220,391220,Cellulose Nitrates (Including Collodions),- Cellulose nitrates (including collodions),NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,55,3912,3912,3912,391231,391231,391231,391231,Carboxymethyl Cellulose and Its Salts,- Cellulose ethers: Carboxymethylcellulose & its salts,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,56,3912,3912,3912,391239,391239,391239,391239,Other Cellulose Ethers,- Cellulose ethers: Other,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,57,3912,3912,3912,391290,391290,391290,391290,Other Cellulose and Its Chemical Derivatives,- Other,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,NA,3914,3914,3914,391400,391400,391400,391400,NA,NA,NA,Ion exchangers (polymer) ,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,58,3920,3920,3920,392010,392010,392010,392010,"Other plates, sheets, film, foil and strip, of polymers of ethylene, non-cellular and not reinforced, laminated, supported or similarly combined with other materials: Plates, sheets, film, foil and strip of plastics, not self-adhesive, non-cellular, not reinforced or laminated etc., of polymers of ethylene.",- Of polymers of ethylene,NA,NA,3,0,1,0,0,1,"HDPE or flexible membrane landfill liners and/or covers for methane collection;  Plastic and polyethylene geomembranes for soil protection, water tightness, anti-erosion of soil..",NA,"Used to line landfills to prevent leachate (water run-off) from contaminating groundwater resources.  Also used to cover landfills and prevent methane from escaping into atmosphere. These membrane systems are also used for the reinforcement and protection of soil, including under oil refineries, gas stations etc.",NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
462,NA,3920,3920,3920,392020,392020,392020,392020,NA,NA,NA,"Polypropylene sheeting, etc. ",0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,NA,3920,3920,3920,392030,392030,392030,392030,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
477,NA,3921,3921,3921,392111,392111,392111,392111,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
478,NA,3921,3921,3921,392113,392113,392113,392113,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
458,NA,3924,3924,3924,392490,392490,392490,392490,NA,NA,NA,Household & toilet articles of plastic ,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,NA,3925,3925,3925,392510,392510,392510,392510,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
445,NA,3926,3006,3006,392690,300691,300691,392690,NA,NA,NA,Other articles of plastic,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,NA,4002,4002,4002,400259,400259,400259,400259,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,59,4016,4016,4016,401699,401699,401699,401699,NA,- Other: Other,NA,NA,2,0,1,0,0,0,NA,NA,"Renewable Energy, Renewable Products and Energy Source",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,NA,4418,4418,4418,441830,441872,441872,441830,NA,NA,"Other Assembled Flooring Panels, Multilayer, of Bamboo (44187210)",NA,0,0,0,1,0,1,NA,NA,NA,"Renewable bamboo-based products are substitutions of wooden necessities. Since bamboo is characterized by short growing cycle, these enviroment-friendly products can save a great deal of water,soil and air resources.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,60,4504,4504,4504,450410,450410,450410,450410,"Agglomerated cork (with or without a binding substance) and articles of agglomerated cork: Panels, boards, tiles, blocks and similar articles of  agglomerated cork","- Blocks, plates, sheets and strip; tiles of any shape; solid cylinders, including discs",NA,NA,3,0,1,0,0,1,Cork underlay in sheets and rolls.,NA,Assists in the reduction of noise levels in buildings.,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,NA,4504,4504,4504,450490,450490,450490,450490,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,61,4601,4601,4601,460120,460121,460121,460120,Mats/screens of vegetable materials,"- Mats, matting and screens of vegetable materials",NA,NA,3,1,1,0,0,0,From coconut fiber/coco-coir,NA,"Use for soil erosion as a soil cover, biodegradable from waste.",NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,62,4707,4707,4707,470710,470710,470710,470710,NA,- Recovered (waste & scrap) unbleached kraft paper/paperboard/corrugated paper/paperboard,NA,NA,2,0,1,0,0,0,NA,NA,"Renewable Energy, Renewable Products and Energy Source",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,63,4707,4707,4707,470720,470720,470720,470720,NA,- Other paper or paperboard made mainly of bleached chemical,NA,NA,2,0,1,0,0,0,NA,NA,"Renewable Energy, Renewable Products and Energy Source",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,64,4707,4707,4707,470730,470730,470730,470730,NA,"- Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)",NA,NA,2,0,1,0,0,0,NA,NA,"Renewable Energy, Renewable Products and Energy Source",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,65,4707,4707,4707,470790,470790,470790,470790,NA,"- Other, including unsorted waste and scrap",NA,NA,2,0,1,0,0,0,NA,NA,"Renewable Energy, Renewable Products and Energy Source",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,66,5303,5303,5303,530310,530310,530310,530310,"Jute and other textile bast fibres (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock).","- Jute and other textile bast fibres, raw or retted",NA,NA,3,0,1,0,0,1,NA,NA,The natural fiber composition differentiates jute from alternative synthetic materials due to its biodegradability and sustainable sources. Jute fibers are used for packaging and woven fabric.,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,67,5304,5305,5305,530410,530500,530500,530410,Sisal other textile fibres of the genus Agave raw,"- Sisal and other textile fibres of the genus Agave, raw",NA,NA,3,0,1,0,0,0,NA,NA,The natural fibre composition differentiates sisal from alternative synthetic materials due to its biodegradability and sustainable sources. Sisal fibres also used in recycled paper.,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,68,5304,5305,5305,530490,530500,530500,530490,"Sisal and other textile fibres of the genus Agave, processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock). ",- Other,NA,NA,3,0,1,0,0,0,NA,NA,The natural fibre composition differentiates sisal from alternative synthetic materials due to its biodegradability and sustainable sources. Sisal fibres also used in recycled paper.,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,NA,5305,5305,5305,530590,530500,530500,530599,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
483,NA,5405,5405,5405,540500,540500,540500,540500,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74,69,5603,5603,5603,560314,560314,560314,560300,"Non wovens, whether or not impregnated, coated, covered or laminated: Of man-made filaments: Weighing more than 150 g/m2.                     ",- Of man-made filaments: Weighing more than 150 g/m²  ,NA,NA,3,0,1,0,0,1,"Landfill drainage mats, Fabric of polyethylene, polypropylene, or nylon for filtering wastewater, Filter cloth (PE, PP, Nylon) Filter bag (sleeve).",NA,Used to ensure efficient leachate or gas landfill drainage.,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
